NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Município (Código),Município,Variável (Código),Variável,Ano (Código),Ano
6,Município,40,Mil Reais,374009,3146909,Papagaios - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,6489208,3147006,Paracatu - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,4578581,3147105,Pará de Minas - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,790514,3147204,Paraguaçu - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,659483,3147303,Paraisópolis - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,1011879,3147402,Paraopeba - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,26235,3147501,Passabém - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,663760,3147600,Passa Quatro - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,377006,3147709,Passa Tempo - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,48726,3147808,Passa Vinte - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,3534527,3147907,Passos - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,56689,3147956,Patis - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,7149202,3148004,Patos de Minas - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,4419875,3148103,Patrocínio - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,134240,3148202,Patrocínio do Muriaé - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,142148,3148301,Paula Cândido - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,73651,3148400,Paulistas - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,98286,3148509,Pavão - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,261343,3148608,Peçanha - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,407860,3148707,Pedra Azul - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,164907,3148756,Pedra Bonita - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,63370,3148806,Pedra do Anta - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,130405,3148905,Pedra do Indaiá - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,57946,3149002,Pedra Dourada - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,202575,3149101,Pedralva - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,112340,3149150,Pedras de Maria da Cruz - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,271187,3149200,Pedrinópolis - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,2221404,3149309,Pedro Leopoldo - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,32643,3149408,Pedro Teixeira - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,65340,3149507,Pequeri - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,132280,3149606,Pequi - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,317551,3149705,Perdigão - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,2086047,3149804,Perdizes - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,715580,3149903,Perdões - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,118620,3149952,Periquito - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,48574,3150000,Pescador - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,84236,3150109,Piau - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,196872,3150158,Piedade de Caratinga - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,66897,3150208,Piedade de Ponte Nova - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,118841,3150307,Piedade do Rio Grande - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,108715,3150406,Piedade dos Gerais - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,341255,3150505,Pimenta - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,57658,3150539,Pingo-d'Água - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,80536,3150570,Pintópolis - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,248221,3150604,Piracema - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,501603,3150703,Pirajuba - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,218220,3150802,Piranga - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,88612,3150901,Piranguçu - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,157971,3151008,Piranguinho - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,612887,3151107,Pirapetinga - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,3368912,3151206,Pirapora - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,209329,3151305,Piraúba - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,736006,3151404,Pitangui - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,1496840,3151503,Piumhi - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,517704,3151602,Planura - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,488911,3151701,Poço Fundo - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,9792526,3151800,Poços de Caldas - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,145592,3151909,Pocrane - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,1172244,3152006,Pompéu - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,2245067,3152105,Ponte Nova - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,53623,3152131,Ponto Chique - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,129538,3152170,Ponto dos Volantes - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,526275,3152204,Porteirinha - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,143930,3152303,Porto Firme - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,175768,3152402,Poté - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,12476111,3152501,Pouso Alegre - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,438624,3152600,Pouso Alto - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,225722,3152709,Prados - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,1565416,3152808,Prata - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,246350,3152907,Pratápolis - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,225218,3153004,Pratinha - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,78080,3153103,Presidente Bernardes - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,54976,3153202,Presidente Juscelino - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,40084,3153301,Presidente Kubitschek - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,907953,3153400,Presidente Olegário - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,163818,3153509,Alto Jequitibá - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,265396,3153608,Prudente de Morais - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,81850,3153707,Quartel Geral - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,46585,3153806,Queluzito - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,293689,3153905,Raposos - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,455337,3154002,Raul Soares - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,128928,3154101,Recreio - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,155355,3154150,Reduto - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,214698,3154200,Resende Costa - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,360256,3154309,Resplendor - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,451721,3154408,Ressaquinha - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,166415,3154457,Riachinho - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,247902,3154507,Riacho dos Machados - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,5754239,3154606,Ribeirão das Neves - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,127370,3154705,Ribeirão Vermelho - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,262637,3154804,Rio Acima - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,256593,3154903,Rio Casca - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,61822,3155009,Rio Doce - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,59991,3155108,Rio do Prado - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,64423,3155207,Rio Espera - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,124134,3155306,Rio Manso - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,129338,3155405,Rio Novo - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,1106499,3155504,Rio Paranaíba - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,358041,3155603,Rio Pardo de Minas - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,270393,3155702,Rio Piracicaba - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,468545,3155801,Rio Pomba - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,75066,3155900,Rio Preto - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,153616,3156007,Rio Vermelho - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,97197,3156106,Ritápolis - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,144754,3156205,Rochedo de Minas - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,545499,3156304,Rodeiro - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,364667,3156403,Romaria - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,85498,3156452,Rosário da Limeira - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,73492,3156502,Rubelita - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,123944,3156601,Rubim - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,3934174,3156700,Sabará - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,309137,3156809,Sabinópolis - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,2139748,3156908,Sacramento - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,791734,3157005,Salinas - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,117452,3157104,Salto da Divisa - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,1152730,3157203,Santa Bárbara - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,149129,3157252,Santa Bárbara do Leste - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,58847,3157278,Santa Bárbara do Monte Verde - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,72571,3157302,Santa Bárbara do Tugúrio - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,121163,3157336,Santa Cruz de Minas - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,53727,3157377,Santa Cruz de Salinas - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,109625,3157401,Santa Cruz do Escalvado - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,55391,3157500,Santa Efigênia de Minas - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,61000,3157609,Santa Fé de Minas - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,59909,3157658,Santa Helena de Minas - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,924580,3157708,Santa Juliana - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,5758337,3157807,Santa Luzia - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,545007,3157906,Santa Margarida - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,272758,3158003,Santa Maria de Itabira - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,50815,3158102,Santa Maria do Salto - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,178799,3158201,Santa Maria do Suaçuí - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,214152,3158300,Santana da Vargem - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,51898,3158409,Santana de Cataguases - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,125203,3158508,Santana de Pirapama - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,50988,3158607,Santana do Deserto - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,40761,3158706,Santana do Garambéu - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,119142,3158805,Santana do Jacaré - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,245128,3158904,Santana do Manhuaçu - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,1187338,3158953,Santana do Paraíso - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,122253,3159001,Santana do Riacho - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,53371,3159100,Santana dos Montes - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,239955,3159209,Santa Rita de Caldas - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,80380,3159308,Santa Rita de Jacutinga - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,188093,3159357,Santa Rita de Minas - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,66534,3159407,Santa Rita de Ibitipoca - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,294767,3159506,Santa Rita do Itueto - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,2187943,3159605,Santa Rita do Sapucaí - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,182791,3159704,Santa Rosa da Serra - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,1128793,3159803,Santa Vitória - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,413731,3159902,Santo Antônio do Amparo - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,68080,3160009,Santo Antônio do Aventureiro - MG,37,Produto Interno Bruto a preços correntes,2022,2022
6,Município,40,Mil Reais,90008,3160108,Santo Antônio do Grama - MG,37,Produto Interno Bruto a preços correntes,2022,2022
